time,ver,charge_state,I_L1,I_L2,I_L3,Temp,V_L1,V_L2,V_L3,ext_lock,P,E_cyc_hb,E_cyc_lb,E_hb,E_lb,I_max,I_min,watchdog,standby,remote_lock,max_I_cmd,FailSafe_I
00:00:31,264,2,0,0,0,149,235,233,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:01:32,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:02:32,264,2,0,0,0,152,235,234,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:03:32,264,2,0,0,0,149,235,234,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:04:32,264,2,0,0,0,149,235,234,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:05:32,264,2,0,0,0,152,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:06:32,264,2,0,0,0,149,235,234,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:07:32,264,2,0,0,0,152,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:08:33,264,2,0,0,0,152,236,234,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:09:33,264,2,0,0,0,152,236,234,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:10:33,264,2,0,0,0,152,235,233,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:11:33,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:12:33,264,2,0,0,0,149,235,234,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:13:33,264,2,0,0,0,152,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:14:33,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:15:33,264,2,0,0,0,152,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:16:34,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:17:34,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:18:34,264,2,0,0,0,152,235,234,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:19:34,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:20:34,264,2,0,0,0,152,235,234,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:21:34,264,2,0,0,0,152,235,234,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:22:34,264,2,0,0,0,152,235,233,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:23:35,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:24:35,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:25:35,264,2,0,0,0,152,234,233,237,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:26:35,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:27:35,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:28:35,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:29:35,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:30:35,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:31:36,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:32:36,264,2,0,0,0,152,234,234,237,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:33:36,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:34:36,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:35:36,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:36:36,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:37:37,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:38:37,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:39:37,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:40:37,264,2,0,0,0,149,236,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:41:37,264,2,0,0,0,152,236,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:42:37,264,2,0,0,0,149,236,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:43:37,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:44:37,264,2,0,0,0,152,236,236,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:45:37,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:46:38,264,2,0,0,0,152,237,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:47:38,264,2,0,0,0,149,236,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:48:38,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:49:38,264,2,0,0,0,149,237,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:50:38,264,2,0,0,0,152,237,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:51:38,264,2,0,0,0,152,237,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:52:39,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:53:39,264,2,0,0,0,149,237,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:54:39,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:55:39,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:56:39,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:57:39,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:58:39,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
00:59:39,264,2,0,0,0,152,237,236,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:00:40,264,2,0,0,0,152,237,236,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:01:40,264,2,0,0,0,152,237,236,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:02:40,264,2,0,0,0,152,237,236,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:03:40,264,2,0,0,0,149,237,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:04:40,264,2,0,0,0,152,237,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:05:40,264,2,0,0,0,152,236,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:06:40,264,2,0,0,0,152,236,235,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:07:41,264,2,0,0,0,152,236,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:08:41,264,2,0,0,0,149,236,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:09:41,264,2,0,0,0,152,236,236,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:10:41,264,2,0,0,0,152,236,236,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:11:41,264,2,0,0,0,152,236,236,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:12:41,264,2,0,0,0,152,236,236,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:13:41,264,2,0,0,0,152,237,237,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:14:42,264,2,0,0,0,152,237,236,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:15:42,264,2,0,0,0,152,236,235,240,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:16:42,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:17:42,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:18:42,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:19:42,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:20:42,264,2,0,0,0,152,236,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:21:43,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:22:43,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:23:43,264,2,0,0,0,152,236,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:24:43,264,2,0,0,0,152,236,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:25:43,264,2,0,0,0,152,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:26:43,264,2,0,0,0,152,236,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:27:43,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:28:44,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:29:44,264,2,0,0,0,152,236,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:30:44,264,2,0,0,0,152,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:31:44,264,2,0,0,0,152,234,234,237,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:32:44,264,2,0,0,0,152,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:33:44,264,2,0,0,0,149,236,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:34:44,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:35:45,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:36:45,264,2,0,0,0,149,236,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:37:45,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:38:45,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:39:45,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:40:45,264,2,0,0,0,152,236,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:41:46,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:42:46,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:43:46,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:44:46,264,2,0,0,0,152,237,236,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:45:46,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:46:46,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:47:46,264,2,0,0,0,152,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:48:47,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:49:47,264,2,0,0,0,152,235,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:50:47,264,2,0,0,0,149,236,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:51:47,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:52:47,264,2,0,0,0,149,236,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:53:47,264,2,0,0,0,152,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:54:47,264,2,0,0,0,152,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:55:48,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:56:48,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:57:48,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:58:48,264,2,0,0,0,152,235,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
01:59:48,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:00:48,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:01:48,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:02:49,264,2,0,0,0,152,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:03:49,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:04:49,264,2,0,0,0,149,234,234,237,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:05:49,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:06:49,264,2,0,0,0,152,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:07:49,264,2,0,0,0,149,234,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:08:49,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:09:50,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:10:50,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:11:50,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:12:50,264,2,0,0,0,149,234,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:13:50,264,2,0,0,0,152,234,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:14:50,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:15:50,264,2,0,0,0,152,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:16:51,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:17:51,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:18:51,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:19:51,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:20:51,264,2,0,0,0,149,235,235,239,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:21:51,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:22:51,264,2,0,0,0,149,235,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:23:52,264,2,0,0,0,149,234,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:24:52,264,2,0,0,0,149,234,235,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:25:52,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:26:52,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:27:52,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:28:52,264,2,0,0,0,149,235,234,238,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:29:52,264,2,0,0,0,149,234,233,237,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:30:52,264,2,0,0,0,149,234,233,237,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:31:53,264,2,0,0,0,149,234,233,237,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:32:53,264,2,0,0,0,149,234,233,237,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
02:33:53,264,2,0,0,0,149,234,233,237,1,0,12,10862,14,60469,10,6,15000,4,1,100,100
